"","year","id","age","race","sex","realrinc","educ","partyid","happy"
"2366",2022,2366,75,"white","male",NA,"2 years of college","independent, close to democrat","not too happy"
"2367",2022,2367,47,"white","female",15337.5,"1 year of college","not very strong republican","not too happy"
"2368",2022,2368,50,"white","female",18405,"4 years of college","not very strong republican","very happy"
"2369",2022,2369,56,"black","male",13292.5,"5 years of college","strong democrat","pretty happy"
"2370",2022,2370,64,"black","female",NA,"4 years of college","independent (neither, no response)","not too happy"
"2371",2022,2371,74,"white","female",NA,"6 years of college","not very strong republican","pretty happy"
"2372",2022,2372,66,"white","female",NA,"12th grade","independent, close to democrat","very happy"
"2373",2022,2373,66,"white","female",NA,"12th grade","strong democrat","pretty happy"
"2374",2022,2374,42,"black","female",15337.5,"4 years of college","strong democrat","pretty happy"
"2375",2022,2375,47,"other","female",22495,"4 years of college","not very strong democrat","not too happy"
"2376",2022,2376,63,"white","male",NA,"12th grade","independent (neither, no response)","very happy"
"2377",2022,2377,28,"other","female",8691.25,"2 years of college","independent (neither, no response)","not too happy"
"2378",2022,2378,53,"black","female",22495,"8th grade","strong democrat","very happy"
"2379",2022,2379,69,"black","male",NA,"2 years of college","not very strong democrat","not too happy"
"2380",2022,2380,NA,"white","female",27607.5,"4 years of college","independent, close to republican","pretty happy"
"2381",2022,2381,58,"other","male",15337.5,"6 years of college","independent, close to republican","not too happy"
"2382",2022,2382,19,"white","female",NA,"12th grade","independent, close to democrat","very happy"
"2383",2022,2383,69,"white","male",NA,"1 year of college","independent, close to republican","pretty happy"
"2384",2022,2384,43,"white","female",818,"4 years of college","not very strong republican","pretty happy"
"2385",2022,2385,71,"white","female",NA,"12th grade","not very strong republican","very happy"
"2386",2022,2386,52,"white","male",NA,"4 years of college","independent (neither, no response)","pretty happy"
"2387",2022,2387,49,"white","female",18405,"7 years of college","strong republican","pretty happy"
"2388",2022,2388,65,"white","female",NA,"7 years of college","strong democrat","very happy"
"2389",2022,2389,48,"white","male",141848.32887,"4 years of college","not very strong democrat","not too happy"
"2390",2022,2390,73,"white","male",NA,"4 years of college","strong republican","pretty happy"
"2391",2022,2391,56,"white","male",141848.32887,"7 years of college","independent, close to democrat","pretty happy"
"2392",2022,2392,71,"white","male",NA,"4 years of college","independent (neither, no response)","pretty happy"
"2393",2022,2393,47,"other","male",141848.32887,"4th grade","independent, close to democrat","pretty happy"
"2394",2022,2394,41,"white","male",141848.32887,"4 years of college","strong democrat","very happy"
"2395",2022,2395,44,"white","male",NA,"7th grade","independent (neither, no response)","very happy"
"2396",2022,2396,59,"white","female",11247.5,"2 years of college","not very strong democrat","pretty happy"
"2397",2022,2397,41,"white","female",NA,"2 years of college","strong republican","pretty happy"
"2398",2022,2398,NA,"white","male",141848.32887,"2 years of college","not very strong republican","pretty happy"
"2399",2022,2399,NA,"other","male",NA,"4th grade","independent (neither, no response)","pretty happy"
"2400",2022,2400,58,"white","male",33742.5,"12th grade","strong republican","not too happy"
"2401",2022,2401,71,"white","female",818,"11th grade","independent (neither, no response)","pretty happy"
"2402",2022,2402,71,"white","female",NA,"4 years of college","strong democrat","not too happy"
"2403",2022,2403,64,"white","female",NA,"4 years of college","not very strong republican","pretty happy"
"2404",2022,2404,61,"white","female",33742.5,"4 years of college","independent, close to democrat","pretty happy"
"2405",2022,2405,59,"white","female",15337.5,"2 years of college","independent, close to republican","not too happy"
"2406",2022,2406,77,"white","male",NA,"4 years of college","independent, close to republican","pretty happy"
"2407",2022,2407,NA,"white","male",65440,"4 years of college","strong republican","pretty happy"
"2408",2022,2408,89,"white","female",4601.25,"12th grade","not very strong republican","very happy"
"2409",2022,2409,22,"white","male",NA,"3 years of college","independent, close to republican","pretty happy"
"2410",2022,2410,76,"black","female",NA,"4 years of college","independent (neither, no response)","pretty happy"
"2411",2022,2411,30,"white","male",15337.5,"4 years of college","independent (neither, no response)","not too happy"
"2412",2022,2412,24,"black","female",NA,"1 year of college","independent (neither, no response)","very happy"
"2413",2022,2413,52,"black","female",NA,"8 or more years of college","not very strong democrat","pretty happy"
"2414",2022,2414,70,"black","female",NA,"1 year of college","strong democrat","very happy"
"2415",2022,2415,31,"black","female",NA,"1 year of college","strong democrat","pretty happy"
"2416",2022,2416,44,"white","male",18405,"9th grade","independent (neither, no response)","very happy"
"2417",2022,2417,70,"white","female",11247.5,"12th grade","not very strong democrat","pretty happy"
"2418",2022,2418,NA,"other",NA,NA,"12th grade","independent (neither, no response)","pretty happy"
"2419",2022,2419,NA,"black","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"2420",2022,2420,28,"white","male",NA,"12th grade",NA,"very happy"
"2421",2022,2421,44,"black","male",NA,"2 years of college","independent (neither, no response)","pretty happy"
"2422",2022,2422,70,"white","female",NA,"1 year of college","strong democrat","pretty happy"
"2423",2022,2423,40,"white","female",22495,"4 years of college","strong democrat","pretty happy"
"2424",2022,2424,56,"white","female",49080,"4 years of college","strong republican","very happy"
"2425",2022,2425,35,"other","female",18405,"2 years of college","independent, close to republican","very happy"
"2426",2022,2426,NA,"other",NA,NA,"12th grade","strong republican","pretty happy"
"2427",2022,2427,NA,"other","female",NA,"2 years of college","independent (neither, no response)","very happy"
"2428",2022,2428,23,"other","female",7668.75,"12th grade","independent, close to democrat","pretty happy"
"2429",2022,2429,48,"white","female",7668.75,"2 years of college","independent (neither, no response)","pretty happy"
"2430",2022,2430,37,"other","male",15337.5,"8 or more years of college","independent, close to democrat","pretty happy"
"2431",2022,2431,42,"white","male",3681,"2 years of college","strong republican","pretty happy"
"2432",2022,2432,60,"white","female",NA,"11th grade","independent, close to democrat","not too happy"
"2433",2022,2433,86,"white","female",NA,"12th grade","strong republican","pretty happy"
"2434",2022,2434,77,"white","male",NA,"12th grade","independent, close to republican","pretty happy"
"2435",2022,2435,36,"black","female",NA,"4 years of college","other party",NA
"2436",2022,2436,45,"white","male",18405,"3 years of college","independent (neither, no response)","pretty happy"
"2437",2022,2437,43,"white","female",NA,"7 years of college","independent, close to democrat","pretty happy"
"2438",2022,2438,25,"white","female",1431.5,NA,"other party","pretty happy"
"2439",2022,2439,38,"black","female",9713.75,"1 year of college","independent, close to democrat","not too happy"
"2440",2022,2440,29,"white","female",NA,"12th grade","independent (neither, no response)","very happy"
"2441",2022,2441,37,"white","male",8691.25,"11th grade","independent (neither, no response)","very happy"
"2442",2022,2442,69,"white","male",NA,"1 year of college","independent, close to republican","very happy"
"2443",2022,2443,49,"white","male",22495,"8th grade","independent (neither, no response)","not too happy"
"2444",2022,2444,NA,"white","male",33742.5,"12th grade","independent, close to republican","pretty happy"
"2445",2022,2445,NA,"white","female",NA,"12th grade","not very strong republican","not too happy"
"2446",2022,2446,25,"white","male",7668.75,"1 year of college","independent, close to republican","not too happy"
"2447",2022,2447,53,"white","male",22495,"12th grade","strong republican","pretty happy"
"2448",2022,2448,40,"white","female",27607.5,"12th grade","other party","not too happy"
"2449",2022,2449,73,"white","male",NA,"8 or more years of college","strong republican","pretty happy"
"2450",2022,2450,66,"white","male",NA,"3 years of college","not very strong democrat","pretty happy"
"2451",2022,2451,69,"black","male",NA,"12th grade","not very strong democrat","not too happy"
"2452",2022,2452,27,"white","female",4601.25,"2 years of college","independent, close to democrat","very happy"
"2453",2022,2453,36,"white","male",15337.5,"4 years of college","independent (neither, no response)","not too happy"
"2454",2022,2454,64,"black","female",NA,"11th grade","independent (neither, no response)","pretty happy"
"2455",2022,2455,59,"black","female",NA,"2 years of college","independent (neither, no response)","pretty happy"
"2456",2022,2456,55,"white","female",NA,"3 years of college","strong democrat","pretty happy"
"2457",2022,2457,50,"white","male",33742.5,"1 year of college","independent, close to republican","not too happy"
"2458",2022,2458,30,"black","female",11247.5,"2 years of college","independent (neither, no response)","pretty happy"
"2459",2022,2459,59,"white","female",33742.5,"2 years of college","not very strong republican","very happy"
"2460",2022,2460,39,"black","female",5623.75,"2 years of college","strong democrat","very happy"
"2461",2022,2461,23,"white","male",22495,"4 years of college","not very strong republican","pretty happy"
"2462",2022,2462,31,"white","female",49080,"4 years of college","not very strong democrat","very happy"
"2463",2022,2463,69,"white","male",NA,"2 years of college","independent (neither, no response)","very happy"
"2464",2022,2464,19,"white","male",NA,"12th grade","independent (neither, no response)","pretty happy"
"2465",2022,2465,61,"other","male",NA,"11th grade","independent, close to democrat","not too happy"
"2466",2022,2466,68,"white","female",NA,"1 year of college","strong republican","very happy"
"2467",2022,2467,37,"white","male",22495,"8 or more years of college","not very strong republican","pretty happy"
